name,sku,cost,manufacturer,bullets,Image_URL,description,Specsheet_URL,Warranty_URL,Manual_URL
"CB48 48"" 2 Drawer Stainless Steel Refrigerated Chef Base",CB48,1304,COLDLINE,"
                            <ul>
 	<li>Stainless steel interior and exterior retains attractive finish longer. Matching aluminum finished back</li>
 	<li>Stainless steel top equipped with a marine edge enables the unit's top to contain drips and spills for easy cleanup</li>
 	<li>Refrigeration system keeps food at safe temperatures between 33°F and 41°F (0.5°C to 5°C)</li>
 	<li>Preinstalled heavy-duty casters with brakes</li>
 	<li>Heavy-duty pull handles</li>
 	<li>Electronic control system makes it easy to adjust temperature set point and defrost frequency</li>
 	<li>Removable installation board makes it easy to access condenser coil for cleaning and service</li>
 	<li>These units are HYDRO-CARBON R290 refrigerant, which is environmentally friendly and more efficient than R134a/R404a refrigerant</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/products/cb-48-hc_130x.jpg?v=1612898272,"
      This Coldline chef base refrigerator is ideal for restaurants, bakeries, and cafes assorted refrigerated goods. Coldline chef base refrigerators are equipped with electronic temperature control to keep the product at the perfect refrigeration point. Heavy-duty pull handles, stainless steel top, stainless steel interior, and exterior all make this unit a reliable commercial refrigerator for any food service locale.
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/cb48-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/refrigeration-warranty.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/chef-base-series-manual.pdf
"Coldline D12-W-L 27"" Left-Hinged White Glass Door Merchandiser Freezer with LED Lighting",D12-W-L,1322,COLDLINE,"
                            <ul>
<li>White&nbsp;coated steel exterior</li>
<li>Attractive aluminum liner with stainless steel floor interior</li>
<li>Refrigeration system maintains temperatures between -10°F and 0°F (-23°C to -18°C)</li>
<li>Self-closing double pane glass door with positive seal</li>
<li>Adjustable heavy-duty PVC coated shelves</li>
<li>LED interior lighting</li>
<li>Electronic control system makes it easy to adjust temperature set point and defrost frequency</li>
<li>Removable installation board makes it easy to access condenser coil for cleaning and service</li>
<li>Preinstalled heavy-duty casters with brakes</li>
<li>Hydro-Carbon R290 refrigerant</li>
<li>Swing door</li>
<li>Equipped with NEMA 5-15P plug</li>
<li>Left hinged door<br>
</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/g15-showcase--silver-side_130x.jpg?v=1755745162,"
      This Coldline D12-W-L left hinged merchandiser freezer not only provides a clear view of your products but also adds a touch of elegance to your space.Whether you own a convenience store, supermarket, or any other retail establishment, it is the perfect solution for showcasing and preserving your frozen products. Upgrade your merchandising game and watch your sales soar with this stylish and efficient freezer.
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/d12-w-l-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/refrigeration-warranty.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/g-d-series-merchandiser-manual.pdf
D12-W 27” Single Glass Swing Door Merchandiser Freezer - White,D12-W,1322,COLDLINE,"
                            <ul>
<li>White&nbsp;coated steel exterior</li>
<li>Attractive aluminum liner with stainless steel floor interior</li>
<li>Refrigeration system maintains temperatures between -10°F and 0°F (-23°C to -18°C)</li>
<li>Self-closing double pane glass door with positive seal</li>
<li>Adjustable heavy-duty PVC coated shelves</li>
<li>LED interior lighting</li>
<li>Electronic control system makes it easy to adjust temperature set point and defrost frequency</li>
<li>Removable installation board makes it easy to access condenser coil for cleaning and service</li>
<li>Preinstalled heavy-duty casters with brakes</li>
<li>Hydro-Carbon R290 refrigerant</li>
<li>Swing door</li>
<li>Equipped with NEMA 5-15P plug</li>
<li>1 year warranty, 5 year compressor manufacturer warranty</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/g15-showcase--silver-side-left-hinged_130x.jpg?v=1755745035,"
      Showcase your frozen foods or ice cream in this 27"" 1 glass door freezer merchandiser with LED lighting, 4 adjustable shelves, and heavy-duty lockable wheels standard. 1 self-closing anti-fog swing door provides easy access to your products. Standard 115V plug makes set up easy. Just plug it in and turn it on!
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/d12-w-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/refrigeration-warranty.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/g-d-series-merchandiser-manual.pdf
D12-B 27” Single Glass Swing Door Merchandiser Freezer - Black,D12-B,1322,COLDLINE,"
                            
<ul>
 	<li>Black coated steel exterior</li>
 	<li>Attractive aluminum liner with stainless steel floor interior</li>
 	<li>Refrigeration system maintains temperatures between -10°F and 0°F (-23°C to -18°C)</li>
 	<li>Self-closing double pane glass door with positive seal</li>
 	<li>Adjustable heavy-duty PVC coated shelves</li>
 	<li>LED interior lighting</li>
 	<li>Electronic control system makes it easy to adjust temperature set point and defrost frequency</li>
 	<li>Removable installation board makes it easy to access condenser coil for cleaning and service</li>
 	<li>Preinstalled heavy-duty casters with brakes</li>
 	<li>Hydro-Carbon R290 refrigerant</li>
 	<li>Swing door</li>
 	<li>Equipped with NEMA 5-15P plug</li>
 	<li>1 year warranty, 5 year compressor manufacturer warranty</li>
</ul>

                          ",https://usrbrands.com/cdn/shop/files/g15-showcase-angle_130x.jpg?v=1755744451,"
      Showcase your frozen foods or ice cream in this 27"" 1 glass door freezer merchandiser with LED lighting, 4 adjustable shelves, and heavy-duty lockable wheels standard. 1 self-closing anti-fog swing door provides easy access to your products. Standard 115V plug makes set up easy. Just plug it in and turn it on!
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/d12-b-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/refrigeration-warranty.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/g-d-series-merchandiser-manual.pdf
"Coldline SMP60-T 60"" Mega Top Refrigerated Sandwich Prep Table with Cutting Board and Food Pans",SMP60-T,1327,COLDLINE,"
                            <ul>
<li>60.19"" two door mega top refrigerated sandwich/salad prep table</li>
<li>SS430 stainless steel exterior &amp; interior</li>
<li>Removable full length, 7.87"" deep cutting board</li>
<li>Includes 24 x food pans with lids, 304 stainless steel material</li>
<li>Self-closing swing doors, stay open past 90 degrees</li>
<li>Easily removable magnetic door gaskets</li>
<li>2 Adjustable PVC-coated shelves</li>
<li>Foamed-in-place insulation keeps the interior cold</li>
<li>Pre-installed 5"" casters, two with brakes</li>
<li>Easy to use digital control and display, auto defrost<br>
</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/smpt60_with-food-front_130x.jpg?v=1745836773,"
      The SMP60-T mega top sandwich prep refrigerator includes 24 stainless steel pans and a full length 7.87 inch cutting board included standard. Stainless steel interior and exterior for long lasting durability and easy cleaning. The 1/4 HP refrigeration system will keep your food in the safe zone while the self-closing doors and insulated roll top lock the cold air at 16 cu. ft. of storage offers plenty of room for storage and 2 adjustable 90 lb. shelves allow you to organize optimally.
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/smp60-t-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/refrigeration-warranty.pdf,https://usrbrands.com/products/coldline-smp60-t-60-mega-top-refrigerated-sandwich-prep-table-with-cutting-board-and-food-pans
"Coldline SPN-48 48"" Narrow Depth Refrigerated Sandwich Prep Table with Cutting Board and Food Pans",SPN-48,1330,COLDLINE,"
                            <ul>
<li>Narrow 24"" depth sandwich prep table</li>
<li>Removable full length cutting board</li>
<li>Includes (12) 1/6 size pans</li>
<li>Self-closing swing doors</li>
<li>2 adjustable PVC-coated shelves</li>
<li>Stainless steel exterior &amp; interior</li>
<li>Foamed-in-place insulation</li>
<li>Pre-installed 5"" casters, two with brakes<br>
</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/spn-48-narrow-depth-salad-prep-angle-view_130x.jpg?v=1728446184,"
      Coldline SPN series sandwich prep refrigerators feature a narrow 24"" front to back depth measurement, making them perfect for commercial kitchens or food trucks with very tight spaces. The refrigerated base provides ample storage while the top accommodates 12 x 1/6 size pans and features a full-length removable 9.4"" cutting board for easy cleaning.
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/spn-48-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/refrigeration-warranty.pdf,https://usrbrands.com/products/coldline-spn-48-48-narrow-depth-refrigerated-sandwich-prep-table-with-cutting-board-and-food-pans
"Coldline CLM-54R 54"" Double Glass Swing Door Merchandiser Refrigerator with LED Lighting, Black",CLM-54R,1331,COLDLINE,"
                            <ul>
<li>54"" black swing glass door merchandiser refrigerator</li>
<li>Two swing glass doors with handle for easy access</li>
<li>Easy to use digital temperature controls</li>
<li>High-density polyurethane insulation preserves cold air</li>
<li>Temperature range: 33-40 degrees F</li>
<li>2 vertical brilliant LED lights</li>
<li>Independent LED switch</li>
<li>Automatic defrost</li>
<li>Magnetic door gasket</li>
<li>8 heavy-duty,adjustable PVC-coated shelves</li>
<li>Pre-installed low-profile casters, 2 with brake</li>
<li>Hydro-Carbon R290 refrigerant</li>
<li>Anti-fogging tempered self-closing glass doors</li>
<li>Bottom mounted refrigeration system</li>
<li>90"" length power cord, NEMA 5-15P plug<br>
</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/clm-54r-web_130x.jpg?v=1745232292,"
      Showcase your soda and food in this 54"" 2 glass door refrigerated merchandiser with LED lighting, 8 adjustable shelves, and heavy-duty lockable wheels standard. 2 self-closing anti-fog swing door provides easy access to your products. Standard 115V plug makes set up easy. Just plug it in and turn it on!
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/clm-54r-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/refrigeration-warranty.pdf,https://usrbrands.com/products/coldline-clm-54r-54-double-glass-swing-door-merchandiser-refrigerator-with-led-lighting-black
Coldline UCN-48F Narrow Depth Worktop Freezer,UCN-48F,1350,COLDLINE,"
                            <ul>
<li>Narrow 24"" depth</li>
<li>Space-Saving Design</li>
<li>2 Adjustable shelves</li>
<li>Stay-open, self-closing doors</li>
<li>Digital temperature controller</li>
<li>Durable Construction</li>
<li><span>-4 F to 4 F</span></li>
</ul>
<!---->
                          ",https://usrbrands.com/cdn/shop/files/1724222535603_130x.png?v=1724222612,"
      Designed to fit seamlessly into tight spaces, this cooler offers exceptional performance without sacrificing valuable floor space. Its compact design makes it perfect for cafes, bars, and restaurants where every inch counts.
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/ucn-48f-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/refrigeration-warranty.pdf,https://usrbrands.com/products/coldline-ucn-48f-narrow-depth-worktop-freezer
"Coldline SP72T 72"" Refrigerated Sandwich Prep Table with Cutting Board and Food Pans",SP72T,1366,COLDLINE,"
                            <ul>
<li>71.5"" two door standard top refrigerated sandwich/salad prep table</li>
<li>SS430 stainless steel exterior &amp; interior</li>
<li>Removable full length, 10"" deep cutting board</li>
<li>Includes (18) 1/6 size food pans with lids, 304 stainless steel material</li>
<li>Self-closing swing doors, stay open past 90 degrees</li>
<li>Easily removable magnetic door gaskets</li>
<li>3 adjustable PVC-coated shelves</li>
<li>Foamed-in-place insulation keeps the interior cold</li>
<li>Pre-installed 5"" casters, two with brakes</li>
<li>Easy to use digital control and display, auto defrost<br>
</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/files/spt72_with-food-front_130x.jpg?v=1745836032,"
      The SP72T standard top sandwich prep refrigerator includes 18 stainless steel pans and a full length 10 inch cutting board included standard. Stainless steel interior and exterior for long lasting durability and easy cleaning. The 1/4 HP refrigeration system will keep your food in the safe zone while the self-closing doors and insulated roll top lock the cold air at 19 cu. ft. of storage offers plenty of room for storage and 3 adjustable 90 lb. shelves allow you to organize optimally.
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/sp72t-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/refrigeration-warranty.pdf,https://usrbrands.com/products/coldline-sp72t-72-refrigerated-sandwich-prep-table-with-cutting-board-and-food-pans
"CB52 52"" 2 Drawer Stainless Steel Refrigerated Chef Base",CB52,1368,COLDLINE,"
                            <ul>
 	<li>Stainless steel interior and exterior retains attractive finish longer. Matching aluminum finished back</li>
 	<li>Stainless steel top equipped with a marine edge enables the unit's top to contain drips and spills for easy cleanup</li>
 	<li>Refrigeration system keeps food at safe temperatures between 33°F and 41°F (0.5°C to 5°C)</li>
 	<li>Preinstalled heavy-duty casters with brakes</li>
 	<li>Heavy-duty pull handles</li>
 	<li>Electronic control system makes it easy to adjust temperature set point and defrost frequency</li>
 	<li>Removable installation board makes it easy to access condenser coil for cleaning and service</li>
 	<li>These units are HYDRO-CARBON R290 refrigerant, which is environmentally friendly and more efficient than R134a/R404a refrigerant</li>
</ul>
                          ",https://usrbrands.com/cdn/shop/products/cb52_130x.jpg?v=1612898270,"
      This Coldline chef base refrigerator is ideal for restaurants, bakeries, and cafes assorted refrigerated goods. Coldline chef base refrigerators are equipped with electronic temperature control to keep the product at the perfect refrigeration point. Heavy-duty pull handles, stainless steel top, stainless steel interior, and exterior all make this unit a reliable commercial refrigerator for any food service locale.
    ",https://usr-content.s3.us-east-2.amazonaws.com/coldline/cb52-specsheet.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/refrigeration-warranty.pdf,https://usr-content.s3.us-east-2.amazonaws.com/coldline/chef-base-series-manual.pdf
